bird_name,bird_name_raw,dataset_part,folder,nb_images
andaman_cuckoo_dove,Andaman Cuckoo-Dove,part_1,part1/ Andaman Cuckoo-Dove,86
andaman_cuckooshrike,Andaman Cuckooshrike,part_1,part1/ Andaman Cuckooshrike,51
andaman_drongo,Andaman Drongo,part_1,part1/ Andaman Drongo,72
andaman_flowerpecker,Andaman Flowerpecker,part_1,part1/ Andaman Flowerpecker,40
andaman_green_pigeon,Andaman Green Pigeon,part_1,part1/ Andaman Green Pigeon,35
andaman_masked_owl,Andaman Masked Owl,part_1,part1/ Andaman Masked Owl,19
andaman_nightjar,Andaman Nightjar,part_1,part1/ Andaman Nightjar,26
andaman_scops_owl,Andaman Scops Owl,part_1,part1/ Andaman Scops Owl,72
andaman_serpent_eagle,Andaman Serpent Eagle,part_1,part1/ Andaman Serpent Eagle,112
andaman_shama,Andaman Shama,part_1,part1/ Andaman Shama,38
andaman_teal,Andaman Teal,part_1,part1/ Andaman Teal,76
andaman_treepie,Andaman Treepie,part_1,part1/ Andaman Treepie,47
andaman_wood_pigeon,Andaman Wood Pigeon,part_1,part1/ Andaman Wood Pigeon,37
andaman_woodpecker,Andaman Woodpecker,part_1,part1/ Andaman Woodpecker,66
andean_avocet,Andean Avocet,part_1,part1/ Andean Avocet,423
andean_cock_of_the_rock,Andean Cock-of-the-rock,part_1,part1/ Andean Cock-of-the-rock,1553
andean_condor,Andean Condor,part_1,part1/ Andean Condor,2525
andean_duck,Andean Duck,part_1,part1/ Andean Duck,327
andean_flamingo,Andean Flamingo,part_1,part1/ Andean Flamingo,892
andean_flicker,Andean Flicker,part_1,part1/ Andean Flicker,586
andean_goose,Andean Goose,part_1,part1/ Andean Goose,1379
andean_guan,Andean Guan,part_1,part1/ Andean Guan,550
andean_gull,Andean Gull,part_1,part1/ Andean Gull,982
andean_hillstar,Andean Hillstar,part_1,part1/ Andean Hillstar,168
andean_ibis,Andean Ibis,part_1,part1/ Andean Ibis,269
andean_lapwing,Andean Lapwing,part_1,part1/ Andean Lapwing,614
andean_motmot,Andean Motmot,part_1,part1/ Andean Motmot,1074
andean_negrito,Andean Negrito,part_1,part1/ Andean Negrito,248
andean_parakeet,Andean Parakeet,part_1,part1/ Andean Parakeet,48
andean_potoo,Andean Potoo,part_1,part1/ Andean Potoo,70
andean_pygmy_owl,Andean Pygmy Owl,part_1,part1/ Andean Pygmy Owl,216
andean_siskin,Andean Siskin,part_1,part1/ Andean Siskin,119
andean_solitaire,Andean Solitaire,part_1,part1/ Andean Solitaire,240
andean_swallow,Andean Swallow,part_1,part1/ Andean Swallow,76
andean_swift,Andean Swift,part_1,part1/ Andean Swift,111
,,part_1,,0
